train_mean_cost_mean,train_mean_cost_std,train_mean_cost_min,train_mean_cost_max,train_total_regret_mean,train_total_regret_std,train_total_regret_min,train_total_regret_max,train_mean_regret_mean,train_mean_regret_std,train_mean_regret_min,train_mean_regret_max,s1_volatility_mean,s1_volatility_std,s1_volatility_min,s1_volatility_max,s2_volatility_mean,s2_volatility_std,s2_volatility_min,s2_volatility_max,cum_reward_retailer_mean,cum_reward_retailer_std,cum_reward_retailer_min,cum_reward_retailer_max,cum_reward_supplier_mean,cum_reward_supplier_std,cum_reward_supplier_min,cum_reward_supplier_max,final_mean_cost_last_window_mean,final_mean_cost_last_window_std,final_mean_cost_last_window_min,final_mean_cost_last_window_max,final_cost_gap_last_window_mean,final_cost_gap_last_window_std,final_cost_gap_last_window_min,final_cost_gap_last_window_max,pair_volatility_mean,pair_volatility_std,pair_volatility_min,pair_volatility_max,s1_convergence_rate,s2_convergence_rate,both_convergence_rate,pair_convergence_rate,converged_to_central_rate,converged_to_ne_rate,ne_exists,delta1_mean,delta1_std,delta2_mean,delta2_std,distance_to_central_mean,distance_to_central_std,distance_to_nash_mean,distance_to_nash_std,s1_conv_time_mean,s1_conv_time_std,s1_conv_time_min,s1_conv_time_max,s1_final_mode,s2_conv_time_mean,s2_conv_time_std,s2_conv_time_min,s2_conv_time_max,s2_final_mode,pair_conv_time_mean,pair_conv_time_std,pair_conv_time_min,pair_conv_time_max,n_seeds,treatment,treatment_full,agent_retailer,agent_supplier,s_lower,s_upper,s_step,init_mode,prior_knowledge,cooperation_mode,cooperation_beta,s1_opt,s2_opt,ctot_opt,ne_count
143.14225396825398,5.199558748164213,131.55238095238096,155.34603174603174,28797.660000000076,1637.8610056717412,25146.850000000046,32641.850000000086,91.42114285714288,5.199558748164212,79.83126984126986,103.62492063492064,0.974012738853503,0.008289069291718439,0.9554140127388535,0.9904458598726115,0.9741401273885351,0.010449354705104682,0.9235668789808917,0.9968152866242038,-28132.47,1251.806466311786,-31833.0,-25578.0,-24187.93,625.0598732121588,-25784.0,-22513.0,142.5172,13.452286651718362,112.58,182.32,90.7960888888889,13.452286651718362,60.85888888888889,130.5988888888889,0.9992038216560509,0.0015843748998513056,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,8,,,,,2,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1,exp3,thompson,0,40,1,random,none,competitive,0.5,40,40,51.72111111111111,8
108.8631746031746,6.965074351403904,93.35873015873015,127.03492063492064,17999.749999999938,2193.998420692259,13115.849999999933,23723.85000000005,57.1420634920635,6.965074351403905,41.63761904761906,75.31380952380952,0.5012101910828026,0.0456221279086251,0.3980891719745223,0.6401273885350318,0.9753821656050955,0.009184516813713359,0.9490445859872612,1.0,-22740.72,1714.5610288350777,-27780.0,-18657.0,-17356.59,710.9128933280082,-18921.0,-15228.0,106.08940000000001,14.272528705173446,75.44,142.06,54.36828888888889,14.272528705173446,23.71888888888889,90.3388888888889,0.9877070063694269,0.006650181790490073,0.9681528662420382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,40,,,,,15,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_init=benchmark,exp3,thompson,0,40,1,benchmark,none,competitive,0.5,40,40,51.72111111111111,8
122.74031746031747,6.434981683487361,106.80952380952381,139.95873015873016,22371.050000000003,2027.019230298546,17352.849999999922,27794.850000000064,71.01920634920636,6.434981683487361,55.088412698412704,88.23761904761906,0.9683439490445861,0.009445453990102923,0.9394904458598726,0.9904458598726115,0.9149681528662421,0.022807973592094105,0.8343949044585988,0.9777070063694268,-23133.45,1604.9080557776513,-27480.0,-19713.0,-21098.06,719.222202382546,-22903.0,-19182.0,129.86399999999998,13.668908368995677,94.22,164.82,78.1428888888889,13.668908368995677,42.49888888888889,113.0988888888889,0.9972929936305732,0.0026019322672560814,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,38,,,,,0,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_prior=demand_known,exp3,thompson,0,40,1,random,demand_known,competitive,0.5,40,40,51.72111111111111,8
122.74031746031747,6.434981683487361,106.80952380952381,139.95873015873016,22371.050000000003,2027.019230298546,17352.849999999922,27794.850000000064,71.01920634920636,6.434981683487361,55.088412698412704,88.23761904761906,0.9683439490445861,0.009445453990102923,0.9394904458598726,0.9904458598726115,0.9149681528662421,0.022807973592094105,0.8343949044585988,0.9777070063694268,-23133.45,1604.9080557776513,-27480.0,-19713.0,-21098.06,719.222202382546,-22903.0,-19182.0,129.86399999999998,13.668908368995677,94.22,164.82,78.1428888888889,13.668908368995677,42.49888888888889,113.0988888888889,0.9972929936305732,0.0026019322672560814,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,38,,,,,0,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_init=benchmark_prior=demand_known,exp3,thompson,0,40,1,benchmark,demand_known,competitive,0.5,40,40,51.72111111111111,8
108.06136507936507,6.314961539084055,93.71111111111111,126.86031746031746,17747.17999999993,1989.2128848115083,13226.849999999915,23668.85000000001,56.34025396825396,6.314961539084055,41.990000000000016,75.13920634920636,0.5055414012738854,0.049754193144761434,0.3885350318471338,0.6146496815286624,0.9735668789808914,0.009377345136519399,0.945859872611465,0.9904458598726115,-39944.99,2168.6549633125137,-46430.0,-34030.0,-39944.99,2168.6549633125137,-46430.0,-34030.0,104.69279999999999,17.064360174351688,65.64,145.64,52.97168888888889,17.06436017435169,13.918888888888894,93.91888888888889,0.9861783439490448,0.007124368251763361,0.964968152866242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,40,,,,,40,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_init=benchmark_coop=cooperative,exp3,thompson,0,40,1,benchmark,none,cooperative,0.5,40,40,51.72111111111111,2
144.38768253968254,4.996052929944878,134.1015873015873,158.77777777777777,29189.970000000085,1573.7566729326495,25949.850000000057,33722.850000000115,92.66657142857146,4.996052929944877,82.3804761904762,107.05666666666669,0.974203821656051,0.009114068803346613,0.945859872611465,0.9936305732484076,0.9742356687898089,0.00815802732740213,0.9554140127388535,0.9904458598726115,-52834.89,1659.5434847873075,-57715.0,-49307.0,-52834.89,1659.5434847873075,-57715.0,-49307.0,144.6158,12.854088624247149,119.44,172.02,92.89468888888891,12.85408862424715,67.7188888888889,120.29888888888891,0.9993949044585988,0.0014023591628219104,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,6,,,,,12,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_coop=cooperative,exp3,thompson,0,40,1,random,none,cooperative,0.5,40,40,51.72111111111111,2
111.8771746031746,5.063379561769562,96.19047619047619,123.4063492063492,18949.15999999995,1594.9645619574376,14007.849999999924,22580.85,60.1560634920635,5.063379561769562,44.46936507936509,71.6852380952381,0.9687898089171975,0.00923017627145824,0.9426751592356688,0.9936305732484076,0.9012738853503184,0.02390445096152255,0.8312101910828026,0.945859872611465,-40642.19,1705.584971175579,-44841.0,-35146.0,-40642.19,1705.584971175579,-44841.0,-35146.0,112.7404,12.337419172582244,88.94,148.22,61.0192888888889,12.337419172582246,37.21888888888889,96.4988888888889,0.9965286624203822,0.0028872197653006812,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,38,,,,,21,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_prior=demand_known_coop=cooperative,exp3,thompson,0,40,1,random,demand_known,cooperative,0.5,40,40,51.72111111111111,2
111.8771746031746,5.063379561769562,96.19047619047619,123.4063492063492,18949.15999999995,1594.9645619574376,14007.849999999924,22580.85,60.1560634920635,5.063379561769562,44.46936507936509,71.6852380952381,0.9687898089171975,0.00923017627145824,0.9426751592356688,0.9936305732484076,0.9012738853503184,0.02390445096152255,0.8312101910828026,0.945859872611465,-40642.19,1705.584971175579,-44841.0,-35146.0,-40642.19,1705.584971175579,-44841.0,-35146.0,112.7404,12.337419172582244,88.94,148.22,61.0192888888889,12.337419172582246,37.21888888888889,96.4988888888889,0.9965286624203822,0.0028872197653006812,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,38,,,,,21,,,,,100,exp3_thompson_s0-40-1,exp3_thompson_s0-40-1_init=benchmark_prior=demand_known_coop=cooperative,exp3,thompson,0,40,1,benchmark,demand_known,cooperative,0.5,40,40,51.72111111111111,2
119.19580952380953,7.774052647032367,101.05396825396825,138.5015873015873,22363.400000000078,2448.826583815199,16648.720000000067,28444.720000000085,70.99492063492063,7.774052647032366,52.85307936507936,90.3006984126984,0.9826114649681529,0.007675357451784098,0.9585987261146497,0.9968152866242038,0.9808917197452228,0.007761820131817795,0.9585987261146497,0.9968152866242038,-22902.78,1875.3077804989773,-28140.0,-18399.0,-20744.76,906.5568831573671,-22670.0,-18136.0,121.8342,20.086462763762068,78.72,172.62,73.6333111111111,20.086462763762064,30.51911111111111,124.4191111111111,0.9997133757961784,0.0009114068803346613,0.9968152866242038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,19,,,,,20,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1,exp3,thompson,0,60,1,random,none,competitive,0.5,42,45,48.20088888888889,11
94.96571428571426,6.166642879568431,80.93015873015872,110.0952380952381,14730.920000000058,1942.4925070640595,10309.720000000038,19496.720000000078,46.7648253968254,6.166642879568431,32.72926984126984,61.8943492063492,0.5978343949044587,0.04206252915938784,0.49044585987261147,0.678343949044586,0.9810509554140127,0.00888729061297823,0.9585987261146497,1.0,-18498.57,1572.6026723556079,-22962.0,-15069.0,-16751.9,677.0483513014414,-18535.0,-15093.0,93.51100000000001,14.883706359640396,63.32,150.42,45.3101111111111,14.883706359640394,15.11911111111111,102.21911111111109,0.9929299363057325,0.005126893990471525,0.9777070063694268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,42,,,,,60,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_init=benchmark,exp3,thompson,0,60,1,benchmark,none,competitive,0.5,42,45,48.20088888888889,11
91.63647619047619,5.244598204729332,81.3047619047619,105.93333333333334,13682.210000000056,1652.048434489743,10427.720000000041,18185.720000000067,43.43558730158728,5.244598204729333,33.103873015873006,57.73244444444444,0.9792038216560509,0.007488547248437767,0.9585987261146497,0.9936305732484076,0.9076751592356687,0.021928295326088396,0.8503184713375797,0.9522292993630573,-16624.86,1235.729298997155,-20178.0,-13863.0,-16964.16,634.7864163638034,-18487.0,-15348.0,96.35439999999998,12.848894452053063,60.34,134.22,48.15351111111111,12.848894452053063,12.139111111111113,86.0191111111111,0.9981528662420383,0.002304465288551024,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,43,,,,,51,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_prior=demand_known,exp3,thompson,0,60,1,random,demand_known,competitive,0.5,42,45,48.20088888888889,11
94.8752380952381,5.50256495769297,81.76190476190476,110.92380952380952,14702.420000000058,1733.3079616732884,10571.720000000054,19757.720000000063,46.6743492063492,5.502564957692971,33.56101587301586,62.72292063492063,0.5912738853503184,0.03754781121859695,0.5095541401273885,0.6910828025477707,0.9814012738853504,0.0072862455916959026,0.9617834394904459,0.9968152866242038,-35117.63,1903.3522251806153,-40270.0,-31357.0,-35117.63,1903.3522251806153,-40270.0,-31357.0,95.8248,15.57428139465831,66.08,142.28,47.62391111111111,15.574281394658309,17.879111111111108,94.0791111111111,0.9928025477707005,0.0052062028246928505,0.9745222929936306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,42,,,,,56,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_init=benchmark_coop=cooperative,exp3,thompson,0,60,1,benchmark,none,cooperative,0.5,42,45,48.20088888888889,4
91.63647619047619,5.244598204729332,81.3047619047619,105.93333333333334,13682.210000000056,1652.048434489743,10427.720000000041,18185.720000000067,43.43558730158728,5.244598204729333,33.103873015873006,57.73244444444444,0.9792038216560509,0.007488547248437767,0.9585987261146497,0.9936305732484076,0.9076751592356687,0.021928295326088396,0.8503184713375797,0.9522292993630573,-16624.86,1235.729298997155,-20178.0,-13863.0,-16964.16,634.7864163638034,-18487.0,-15348.0,96.35439999999998,12.848894452053063,60.34,134.22,48.15351111111111,12.848894452053063,12.139111111111113,86.0191111111111,0.9981528662420383,0.002304465288551024,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,43,,,,,51,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_init=benchmark_prior=demand_known,exp3,thompson,0,60,1,benchmark,demand_known,competitive,0.5,42,45,48.20088888888889,11
85.08907936507939,4.21888964602075,76.36507936507937,97.33650793650794,11619.780000000052,1328.9502384965404,8871.720000000043,15477.720000000063,36.88819047619047,4.21888964602075,28.164190476190473,49.13561904761904,0.9791401273885348,0.008430472287865634,0.9522292993630573,0.9968152866242038,0.93,0.015993350275429384,0.8885350318471338,0.9617834394904459,-31309.82,1444.0102380523485,-35364.0,-28390.0,-31309.82,1444.0102380523485,-35364.0,-28390.0,85.48960000000002,10.226017594352165,64.6,111.38,37.28871111111111,10.226017594352163,16.399111111111104,63.179111111111105,0.9985031847133757,0.00208616958409711,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,49,,,,,59,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_init=benchmark_prior=demand_known_coop=cooperative,exp3,thompson,0,60,1,benchmark,demand_known,cooperative,0.5,42,45,48.20088888888889,4
118.82657142857141,6.447907313509394,103.60317460317461,135.8031746031746,22247.090000000073,2031.0908037554614,17451.72000000007,27594.720000000074,70.62568253968253,6.447907313509396,55.4022857142857,87.60228571428571,0.9824522292993629,0.006984549113980913,0.964968152866242,0.9968152866242038,0.9800318471337581,0.006678109305811118,0.964968152866242,0.9968152866242038,-43599.59,2259.3470167063756,-49293.0,-38507.0,-43599.59,2259.3470167063756,-49293.0,-38507.0,116.23900000000002,14.98608911624377,77.66,157.2,68.0381111111111,14.986089116243768,29.459111111111106,108.99911111111109,0.9995222929936305,0.0013034001229096255,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,12,,,,,33,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_coop=cooperative,exp3,thompson,0,60,1,random,none,cooperative,0.5,42,45,48.20088888888889,4
85.08907936507939,4.21888964602075,76.36507936507937,97.33650793650794,11619.780000000052,1328.9502384965404,8871.720000000043,15477.720000000063,36.88819047619047,4.21888964602075,28.164190476190473,49.13561904761904,0.9791401273885348,0.008430472287865634,0.9522292993630573,0.9968152866242038,0.93,0.015993350275429384,0.8885350318471338,0.9617834394904459,-31309.82,1444.0102380523485,-35364.0,-28390.0,-31309.82,1444.0102380523485,-35364.0,-28390.0,85.48960000000002,10.226017594352165,64.6,111.38,37.28871111111111,10.226017594352163,16.399111111111104,63.179111111111105,0.9985031847133757,0.00208616958409711,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,49,,,,,59,,,,,100,exp3_thompson_s0-60-1,exp3_thompson_s0-60-1_prior=demand_known_coop=cooperative,exp3,thompson,0,60,1,random,demand_known,cooperative,0.5,42,45,48.20088888888889,4
143.86790476190475,5.813895187626665,124.96825396825396,160.13650793650794,29026.240000000078,1831.3769841024164,23072.85,34150.850000000115,92.14679365079365,5.813895187626665,73.24714285714286,108.41539682539684,0.9735350318471337,0.009038023545516728,0.9426751592356688,0.9904458598726115,0.9733121019108282,0.010760184630803376,0.945859872611465,0.9968152866242038,-28342.17,1438.440023462918,-31521.0,-23733.0,-24351.01,665.9708176038947,-25942.0,-22500.0,146.0558,15.309981657729052,111.64,192.8,94.33468888888889,15.309981657729054,59.918888888888894,141.0788888888889,0.9993630573248408,0.0012738853503184713,0.9968152866242038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,31,,,,,9,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1,exp3,exp3,0,40,1,random,none,competitive,0.5,40,40,51.72111111111111,8
87.17809523809525,5.525130995005255,74.04761904761905,99.09206349206349,11168.949999999955,1740.4162634266252,7032.850000000029,14921.84999999987,35.45698412698414,5.525130995005254,22.326507936507948,47.37095238095239,0.49605095541401284,0.04934172540926945,0.32802547770700635,0.6528662420382165,0.502515923566879,0.04231547010375554,0.3885350318471338,0.5987261146496815,-15518.79,1229.4075589079482,-18747.0,-12330.0,-16674.17,726.6013770286978,-18520.0,-14773.0,88.03280000000002,13.853566333619657,63.54,130.7,36.31168888888889,13.853566333619657,11.818888888888893,78.97888888888889,0.7470700636942675,0.038357436737365275,0.6401273885350318,0.8503184713375797,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,40,,,,,40,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_init=benchmark,exp3,exp3,0,40,1,benchmark,none,competitive,0.5,40,40,51.72111111111111,8
94.64904761904762,5.051546088935241,83.82222222222222,107.94920634920635,14631.170000000058,1591.237018014604,11220.720000000058,18820.720000000067,46.44815873015873,5.051546088935241,35.621333333333325,59.74831746031745,0.6553184713375795,0.035818767381331246,0.5477707006369427,0.7452229299363057,0.9844585987261145,0.0073079284123635496,0.9617834394904459,1.0,-17239.86,1393.2646483708686,-21567.0,-14067.0,-17829.55,636.640658063872,-19421.0,-16211.0,94.73299999999999,13.979440725579833,72.42,141.5,46.53211111111111,13.979440725579831,24.21911111111111,93.2991111111111,0.9943312101910828,0.004583775121101163,0.9777070063694268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,42,,,,,20,,,,,100,exp3_thompson_s0-80-1,exp3_thompson_s0-80-1_init=benchmark,exp3,thompson,0,80,1,benchmark,none,competitive,0.5,42,45,48.20088888888889,8
113.92260317460317,5.769480135944022,100.55238095238096,138.17777777777778,20702.340000000066,1817.3862428223695,16490.720000000067,28342.720000000074,65.72171428571428,5.769480135944021,52.35149206349205,89.97688888888888,0.9873248407643312,0.006353163951801216,0.9713375796178344,1.0,0.9828662420382165,0.007836983674613003,0.9522292993630573,0.9968152866242038,-22837.47,1591.9858633480387,-29478.0,-18870.0,-19340.06,772.2617149645579,-21288.0,-17755.0,115.98459999999999,16.123966721622814,82.76,158.88,67.78371111111112,16.123966721622814,34.559111111111115,110.6791111111111,0.9997770700636943,0.000812570116061979,0.9968152866242038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,77,,,,,14,,,,,100,exp3_thompson_s0-80-1,exp3_thompson_s0-80-1,exp3,thompson,0,80,1,random,none,competitive,0.5,42,45,48.20088888888889,8
121.0650476190476,6.3219762194845295,105.45714285714286,134.51111111111112,21843.34,1991.422509137657,16926.849999999886,26078.850000000075,69.34393650793652,6.321976219484529,53.736031746031756,82.79,0.9671019108280257,0.010211514153103762,0.9394904458598726,0.9936305732484076,0.9673566878980892,0.010822169641749167,0.9235668789808917,0.9872611464968153,-23054.58,1556.2023401858771,-26922.0,-19224.0,-21302.81,657.1940154170609,-22657.0,-19337.0,122.03759999999998,15.598736943740027,89.46,174.32,70.3164888888889,15.59873694374003,37.73888888888889,122.5988888888889,0.9987898089171974,0.001844936096555444,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,35,,,,,40,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_prior=demand_known,exp3,exp3,0,40,1,random,demand_known,competitive,0.5,40,40,51.72111111111111,8
121.0650476190476,6.3219762194845295,105.45714285714286,134.51111111111112,21843.34,1991.422509137657,16926.849999999886,26078.850000000075,69.34393650793652,6.321976219484529,53.736031746031756,82.79,0.9671019108280257,0.010211514153103762,0.9394904458598726,0.9936305732484076,0.9673566878980892,0.010822169641749167,0.9235668789808917,0.9872611464968153,-23054.58,1556.2023401858771,-26922.0,-19224.0,-21302.81,657.1940154170609,-22657.0,-19337.0,122.03759999999998,15.598736943740027,89.46,174.32,70.3164888888889,15.59873694374003,37.73888888888889,122.5988888888889,0.9987898089171974,0.001844936096555444,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,35,,,,,40,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_init=benchmark_prior=demand_known,exp3,exp3,0,40,1,benchmark,demand_known,competitive,0.5,40,40,51.72111111111111,8
94.63012698412696,5.525998371198483,82.78412698412698,109.26984126984127,14625.210000000056,1740.6894869275252,10893.720000000054,19236.720000000067,46.42923809523809,5.525998371198483,34.58323809523809,61.06895238095238,0.9839490445859874,0.0081930736255875,0.9522292993630573,1.0,0.8999044585987263,0.022384955907116005,0.8503184713375797,0.945859872611465,-18839.13,1357.3515363014844,-22806.0,-16092.0,-15979.89,689.0372398499228,-17610.0,-14175.0,97.0416,12.174151528546044,69.0,130.28,48.84071111111111,12.174151528546044,20.79911111111111,82.0791111111111,0.9983121019108281,0.002272332606923977,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,32,,,,,27,,,,,100,exp3_thompson_s0-80-1,exp3_thompson_s0-80-1_init=benchmark_prior=demand_known,exp3,thompson,0,80,1,benchmark,demand_known,competitive,0.5,42,45,48.20088888888889,8
94.63012698412696,5.525998371198483,82.78412698412698,109.26984126984127,14625.210000000056,1740.6894869275252,10893.720000000054,19236.720000000067,46.42923809523809,5.525998371198483,34.58323809523809,61.06895238095238,0.9839490445859874,0.0081930736255875,0.9522292993630573,1.0,0.8999044585987263,0.022384955907116005,0.8503184713375797,0.945859872611465,-18839.13,1357.3515363014844,-22806.0,-16092.0,-15979.89,689.0372398499228,-17610.0,-14175.0,97.0416,12.174151528546044,69.0,130.28,48.84071111111111,12.174151528546044,20.79911111111111,82.0791111111111,0.9983121019108281,0.002272332606923977,0.9904458598726115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,32,,,,,27,,,,,100,exp3_thompson_s0-80-1,exp3_thompson_s0-80-1_prior=demand_known,exp3,thompson,0,80,1,random,demand_known,competitive,0.5,42,45,48.20088888888889,8
87.13517460317462,5.516801487324128,74.04126984126984,99.6,11155.429999999957,1737.79246850707,7030.850000000029,15081.849999999891,35.4140634920635,5.516801487324128,22.32015873015874,47.8788888888889,0.49582802547770705,0.04886370607381935,0.32802547770700635,0.6528662420382165,0.5025796178343949,0.04256020023260588,0.3821656050955414,0.6050955414012739,-32179.51,1903.2319590370482,-37395.0,-27110.0,-32179.51,1903.2319590370482,-37395.0,-27110.0,87.95739999999999,13.850315709037105,63.64,130.18,36.23628888888889,13.850315709037105,11.918888888888894,78.45888888888891,0.7467197452229299,0.03811412758506821,0.6401273885350318,0.8503184713375797,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,40,,,,,40,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_init=benchmark_coop=cooperative,exp3,exp3,0,40,1,benchmark,none,cooperative,0.5,40,40,51.72111111111111,2
143.64888888888888,5.904548195484067,124.92698412698412,160.0031746031746,28957.25000000008,1859.9326815774984,23059.850000000002,34108.850000000115,91.92777777777778,5.904548195484068,73.20587301587302,108.28206349206351,0.974299363057325,0.00940709562033156,0.9394904458598726,0.9904458598726115,0.9734076433121017,0.01008478600864268,0.9522292993630573,0.9968152866242038,-52620.03,2033.504120748222,-57349.0,-46210.0,-52620.03,2033.504120748222,-57349.0,-46210.0,145.61999999999998,15.449006181628642,111.96,194.6,93.8988888888889,15.449006181628642,60.23888888888889,142.8788888888889,0.9994904458598726,0.0011675352089059463,0.9968152866242038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,12,,,,,9,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_coop=cooperative,exp3,exp3,0,40,1,random,none,cooperative,0.5,40,40,51.72111111111111,2
119.47539682539681,6.373218694513214,103.25396825396825,130.93650793650792,21342.599999999995,2007.5638887716943,16232.84999999988,24952.850000000046,67.75428571428571,6.373218694513215,51.53285714285715,79.21539682539684,0.9673566878980889,0.009768040810869426,0.9363057324840764,0.9904458598726115,0.9677707006369428,0.009901129962712378,0.9363057324840764,0.9904458598726115,-43767.17,2126.738159976446,-47991.0,-38016.0,-43767.17,2126.738159976446,-47991.0,-38016.0,120.4224,15.356003459233786,88.08,166.02,68.7012888888889,15.356003459233788,36.35888888888889,114.29888888888891,0.9988216560509554,0.0019452838285446432,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,36,,,,,38,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_prior=demand_known_coop=cooperative,exp3,exp3,0,40,1,random,demand_known,cooperative,0.5,40,40,51.72111111111111,2
119.47539682539681,6.373218694513214,103.25396825396825,130.93650793650792,21342.599999999995,2007.5638887716943,16232.84999999988,24952.850000000046,67.75428571428571,6.373218694513215,51.53285714285715,79.21539682539684,0.9673566878980889,0.009768040810869426,0.9363057324840764,0.9904458598726115,0.9677707006369428,0.009901129962712378,0.9363057324840764,0.9904458598726115,-43767.17,2126.738159976446,-47991.0,-38016.0,-43767.17,2126.738159976446,-47991.0,-38016.0,120.4224,15.356003459233786,88.08,166.02,68.7012888888889,15.356003459233788,36.35888888888889,114.29888888888891,0.9988216560509554,0.0019452838285446432,0.9936305732484076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,36,,,,,38,,,,,100,exp3_exp3_s0-40-1,exp3_exp3_s0-40-1_init=benchmark_prior=demand_known_coop=cooperative,exp3,exp3,0,40,1,benchmark,demand_known,cooperative,0.5,40,40,51.72111111111111,2
113.97082539682539,5.800204246497135,98.61587301587302,127.64444444444445,20717.530000000064,1827.0643376465982,15880.720000000063,25024.720000000078,65.7699365079365,5.8002042464971355,50.414984126984116,79.44355555555555,0.9867515923566879,0.006855941602064806,0.9681528662420382,1.0,0.9828662420382166,0.007287080739339393,0.9585987261146497,0.9968152866242038,-42155.17,1982.2866495792177,-47228.0,-37284.0,-42155.17,1982.2866495792177,-47228.0,-37284.0,114.86120000000001,14.227153424350211,90.22,158.34,66.66031111111111,14.227153424350211,42.01911111111111,110.1391111111111,0.9997770700636941,0.000812570116061979,0.9968152866242038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,71,,,,,36,,,,,100,exp3_thompson_s0-80-1,exp3_thompson_s0-80-1_coop=cooperative,exp3,thompson,0,80,1,random,none,cooperative,0.5,42,45,48.20088888888889,6
